Gene stable ID	Zea mays paralogue gene stable ID	Evalue	Paralogue last common ancestor with Zea mays	Paralogue %id. target Zea mays gene identical to query gene	Paralogue %id. query gene identical to target Zea mays gene	Paralogue dN with Zea mays	Paralogue dS with Zea mays
Zm00001d048126	Zm00001d028572	3e-54	01_Eukaryota	24.3802	32.687	0.7009	11.3646
Zm00001d022637	Zm00001d006054	2e-90	05_Magnoliophyta	48.8372	44.6809	0.315	103.9641
Zm00001d048526	Zm00001d027318	1e-83	12_Zea mays	88.3436	85.2071	0.0754	0.2749
Zm00001d051080	Zm00001d003108	7e-105	09_Poaceae	47.5728	64.4737	0.2294	3.421
Zm00001d037687	Zm00001d010368	1e-156	12_Zea mays	86.8313	86.8313	0.0661	0.2489
Zm00001d046249	Zm00001d017468	3e-69	05_Magnoliophyta	51.1848	51.6746	0.3247	1.6235
Zm00001d021707	Zm00001d006547	3e-43	09_Poaceae	88.1481	88.1481	0.0602	60.1645
Zm00001d024946	Zm00001d016151	0.0	10_Panicoideae	59.375	67.1518	0.1781	1.5209
Zm00001d047299	Zm00001d033078	1e-42	05_Magnoliophyta	6.63507	21.374	1.9037	1.6641
Zm00001d051887	Zm00001d030173	4e-111	03_Embryophyta	38.5686	34.2756	0.4799	74.6717
Zm00001d037464	Zm00001d008433	0.0	06_Mesangiospermae	67.0823	36.8493	0.1559	3.7425
Zm00001d042278	Zm00001d030162	2e-115	12_Zea mays	68.9119	66.1692	0.1029	0.18
Zm00001d040130	Zm00001d011757	1e-47	03_Embryophyta	14.8776	17.6339	0.811	7.7296
Zm00001d036131	Zm00001d026614	5e-63	01_Eukaryota	35.0133	34.1085	0.6105	66.1298
Zm00001d051934	Zm00001d029359	1e-106	10_Panicoideae	53.4772	59.4667	0.2626	1.5755
Zm00001d029288	Zm00001d006948	0.0	09_Poaceae	49.4737	53.3081	0.3009	5.6002
Zm00001d028505	Zm00001d013461	6e-46	09_Poaceae	48.4848	51.9481	0.3785	9.7652
Zm00001d042581	Zm00001d035067	2e-120	09_Poaceae	48.3146	47.4614	0.3328	24.2698
Zm00001d048655	Zm00001d007635	9e-33	06_Mesangiospermae	29.6846	22.7273	0.8013	3.8041
Zm00001d046156	Zm00001d046152	2e-20	09_Poaceae	31.875	24.7573	0.5921	77.8485
Zm00001d043467	Zm00001d037151	5e-95	09_Poaceae	68.6695	39.4089	0.1605	0.8851
Zm00001d040373	Zm00001d007334	4e-45	09_Poaceae	27.0862	23.0233	0.6724	27.7384
Zm00001d025939	Zm00001d024588	1e-80	05_Magnoliophyta	43.6242	53.9419	0.3446	9.3108
Zm00001d051057	Zm00001d020038	4e-53	03_Embryophyta	21.3983	28.3708	0.5451	6.4126
Zm00001d019987	Zm00001d005534	2e-110	12_Zea mays	68.6937	81.7694	0.094	0.1969
Zm00001d025028	Zm00001d004305	0.0	09_Poaceae	55.3435	56.2015	0.2696	4.7635
Zm00001d038882	Zm00001d002876	2e-18	05_Magnoliophyta	45.5924	44.2502	0.4122	26.9433
Zm00001d043613	Zm00001d027649	2e-20	05_Magnoliophyta	39.6166	35.3276	0.379	66.4038
Zm00001d029025	Zm00001d012518	0.0	05_Magnoliophyta	74.6903	72.3842	0.1383	5.667
Zm00001d044355	Zm00001d024321	2e-81	11_Andropogoneae	59.2885	66.6667	0.1783	0.5695
Zm00001d007207	Zm00001d003509	1e-146	03_Embryophyta	50.6818	50.2252	0.3917	59.0803
Zm00001d042747	Zm00001d018935	8e-135	05_Magnoliophyta	27.8252	45.5497	0.432	68.5885
Zm00001d036698	Zm00001d022599	2e-31	03_Embryophyta	21.2468	18.6801	0.9261	8.7313
Zm00001d038804	Zm00001d026607	0.0	02_Viridiplantae	46.5476	54.3056	0.391	61.0789
Zm00001d023732	Zm00001d010404	1e-25	03_Embryophyta	24.9485	24.9485	0.7284	64.4018
Zm00001d038878	Zm00001d024784	2e-70	05_Magnoliophyta	27.3292	34.375	0.3597	89.6079
Zm00001d041709	Zm00001d029246	2e-134	07_Petrosaviidae	44.7087	43.2681	0.3727	62.7011
Zm00001d034423	Zm00001d012121	5e-111	12_Zea mays	88.7097	86.2745	0.0552	0.2268
Zm00001d028561	Zm00001d007271	9e-31	05_Magnoliophyta	45.283	38.5027	0.3656	120.2693
Zm00001d039654	Zm00001d025997	3e-133	03_Embryophyta	46.7871	34.0146	0.3325	25.7373
Zm00001d049676	Zm00001d012483	1e-66	09_Poaceae	30.9942	86.8852	0.1012	0.3566
Zm00001d046370	Zm00001d037973	0.0	09_Poaceae	48.7179	46.5035	0.4114	3.8204
Zm00001d050840	Zm00001d007609	1e-24	09_Poaceae	30.8157	26.1538	0.5651	76.0801
Zm00001d045422	Zm00001d003096	2e-126	12_Zea mays	38.1579	81.1189	0.1513	0.3095
Zm00001d035474	Zm00001d011769	2e-98	09_Poaceae	69.6864	70.1754	0.1641	3.2101
Zm00001d022512	Zm00001d019206	4e-35	01_Eukaryota	14.741	14.9194	1.2027	50.2025
Zm00001d019110	Zm00001d016923	3e-121	12_Zea mays	86.875	58.159	0.035	0.1178
Zm00001d038509	Zm00001d004133	9e-23	04_Tracheophyta	13.7218	22.6006	0.8236	83.0471
Zm00001d031158	Zm00001d031155	1e-82	11_Andropogoneae	82.1839	80.791	0.1007	6.2782
Zm00001d052493	Zm00001d023376	3e-140	11_Andropogoneae	55.5249	84.4538	0.0784	1.3902
Zm00001d017288	Zm00001d003006	0.0	09_Poaceae	90.2778	91.2281	0.0392	1.1377
Zm00001d038868	Zm00001d009424	0.0	12_Zea mays	83.8488	69.2199	0.0792	0.2323
Zm00001d034128	Zm00001d031635	7e-108	05_Magnoliophyta	49.2492	48.6647	0.3663	79.1664
Zm00001d049068	Zm00001d040278	3e-87	08_commelinids	79.8969	80.3109	0.1104	2.7462
Zm00001d025865	Zm00001d012224	3e-31	01_Eukaryota	18.4701	15.4446	0.8518	70.5882
Zm00001d036366	Zm00001d029794	2e-83	05_Magnoliophyta	41.6129	61.4286	0.2218	143.35699
Zm00001d036878	Zm00001d015780	2e-86	09_Poaceae	50.3896	47.9012	0.4182	1.5218
Zm00001d007819	Zm00001d007810	4e-109	12_Zea mays	98.4211	66.548	0.0067	0.1022
Zm00001d051703	Zm00001d015658	2e-163	07_Petrosaviidae	58.4016	63.1929	0.252	18.321
Zm00001d046149	Zm00001d016492	3e-43	09_Poaceae	39.3701	47.3934	0.3578	94.0799
Zm00001d045703	Zm00001d037307	0.0	12_Zea mays	79.8419	79.5276	0.0892	0.2142
Zm00001d051671	Zm00001d032293	5e-142	05_Magnoliophyta	36.4729	40.991	0.4491	65.0802
Zm00001d031422	Zm00001d025673	7e-103	09_Poaceae	34.0058	33.4278	0.6243	1.998
Zm00001d040712	Zm00001d033984	1e-23	01_Eukaryota	10.9043	4.60933	1.0364	67.9154
Zm00001d036452	Zm00001d013907	2e-11	09_Poaceae	39.3617	38.5417	0.5516	0.8243
Zm00001d005558	Zm00001d001935	0.0	12_Zea mays	99.3578	96.8694	0.0029	0.0223
Zm00001d030028	Zm00001d009013	6e-20	05_Magnoliophyta	24.6809	28.4779	0.6081	83.5609
Zm00001d035139	Zm00001d028248	1e-176	05_Magnoliophyta	41.8056	47.0312	0.4297	59.3189
Zm00001d046231	Zm00001d027466	0.0	05_Magnoliophyta	53.5885	56.3758	0.3332	2.959
Zm00001d048766	Zm00001d043267	8e-38	01_Eukaryota	23.5294	22.0551	1.011	20.4223
Zm00001d051399	Zm00001d029829	2e-23	09_Poaceae	22.4895	34.846	0.5821	9.4162
Zm00001d046939	Zm00001d005036	3e-154	05_Magnoliophyta	43.6831	41.5479	0.3838	7.5204
Zm00001d045584	Zm00001d032527	0.0	09_Poaceae	61.8367	65.5844	0.2018	1.4785
Zm00001d043277	Zm00001d023957	0.0	09_Poaceae	58.1758	58.804	0.2777	1.3315
Zm00001d050251	Zm00001d032267	0.0	12_Zea mays	79.064	79.064	0.0602	0.2119
Zm00001d026281	Zm00001d006776	4e-22	05_Magnoliophyta	10.5839	29.1457	0.562	90.0938
Zm00001d048656	Zm00001d042867	1e-14	10_Panicoideae	41.129	47.2222	0.3875	0.9797
Zm00001d032603	Zm00001d012896	1e-65	03_Embryophyta	37.1875	29.2383	0.5362	63.0459
Zm00001d050242	Zm00001d032328	1e-102	12_Zea mays	84.1751	83.0565	0.0898	0.2201
Zm00001d052192	Zm00001d051509	1e-43	05_Magnoliophyta	36.2319	37.6506	0.3638	107.3774
Zm00001d049085	Zm00001d048658	1e-157	06_Mesangiospermae	44.1624	44.8454	0.3774	30.663
Zm00001d035492	Zm00001d013112	3e-29	03_Embryophyta	24.3697	23.0159	0.6496	21.8689
Zm00001d032621	Zm00001d002056	0.0	11_Andropogoneae	70.3125	69.7074	0.171	0.3434
Zm00001d043013	Zm00001d015956	6e-74	03_Embryophyta	35.0598	22.9765	0.59	34.1661
Zm00001d053286	Zm00001d015703	0.0	12_Zea mays	62.3404	76.1039	0.0445	0.2564
Zm00001d043135	Zm00001d032343	2e-89	03_Embryophyta	24.7754	17.4503	0.7635	71.572
Zm00001d046681	Zm00001d018032	0.0	03_Embryophyta	55.8935	54.0441	0.302	2.9161
Zm00001d031539	Zm00001d022373	1e-55	03_Embryophyta	19.6429	33.7423	0.3662	2.3227
Zm00001d016061	Zm00001d008970	1e-24	09_Poaceae	37.0909	41.2955	0.4747	4.6992
Zm00001d037218	Zm00001d026424	2e-31	07_Petrosaviidae	15.4206	52.8	0.2605	6.1272
Zm00001d023615	Zm00001d022437	4e-13	09_Poaceae	21.5223	24.2604	0.5956	3.0648
Zm00001d045950	Zm00001d018182	4e-28	03_Embryophyta	32.5088	30.9764	0.562	81.1819
Zm00001d048131	Zm00001d017643	3e-107	05_Magnoliophyta	47.8261	48.3204	0.3747	46.1805
Zm00001d053832	Zm00001d041127	1e-41	11_Andropogoneae	66.6667	64.2857	0.1793	0.5836
Zm00001d015429	Zm00001d014668	2e-179	09_Poaceae	62.3342	63.172	0.2345	3.1478
Zm00001d045308	Zm00001d010042	2e-11	09_Poaceae	19.7861	20.7865	0.7625	2.4426
Zm00001d035323	Zm00001d029564	4e-16	09_Poaceae	33.4677	44.0318	0.3856	1.8956
Zm00001d018690	Zm00001d007959	0.0	11_Andropogoneae	74.6313	51.5275	0.1453	0.3584
Zm00001d034191	Zm00001d020969	1e-63	05_Magnoliophyta	24.8512	27.7409	0.6161	4.3064
Zm00001d047438	Zm00001d022334	7e-148	09_Poaceae	60.4046	62.0178	0.2629	2.0964
Zm00001d019274	Zm00001d019270	5e-89	12_Zea mays	96.7568	96.7568	0.0132	0.0339
Zm00001d033469	Zm00001d025352	6e-19	01_Eukaryota	28	27.2727	0.6195	113.5651
Zm00001d046033	Zm00001d037055	3e-173	12_Zea mays	91.1544	82.1622	0.0424	0.1598
Zm00001d019311	Zm00001d015731	0.0	09_Poaceae	66.5158	67.7419	0.188	1.5124
Zm00001d038407	Zm00001d010558	0.0	11_Andropogoneae	84.1928	84.9548	0.0753	0.1881
Zm00001d052810	Zm00001d046660	2e-133	09_Poaceae	53.3493	52.9691	0.2963	3.2668
Zm00001d048776	Zm00001d048771	0.0	10_Panicoideae	72.8953	73.8046	0.14	1.3051
Zm00001d044694	Zm00001d010395	2e-46	07_Petrosaviidae	24.1667	24.7863	0.8245	11.6581
Zm00001d026619	Zm00001d001831	0.0	12_Zea mays	83.2512	98.8304	0.0053	0.173
Zm00001d029101	Zm00001d007157	1e-16	09_Poaceae	24.4898	32.2148	0.5761	104.1764
Zm00001d049945	Zm00001d042772	4e-120	09_Poaceae	68.2927	66.1417	0.1466	2.8706
Zm00001d027340	Zm00001d013836	0.0	09_Poaceae	66.8361	71.5646	0.1772	0.9542
Zm00001d052404	Zm00001d028966	1e-103	08_commelinids	41.6887	49.375	0.4	2.7779
Zm00001d041229	Zm00001d033401	0.0	09_Poaceae	75.6193	75.817	0.1466	1.0048
Zm00001d019744	Zm00001d002760	3e-26	03_Embryophyta	37.5	14.3258	0.4624	7.1063
Zm00001d038469	Zm00001d010613	2e-23	11_Andropogoneae	39.8601	38	0.5936	1.3074
Zm00001d031833	Zm00001d024951	1e-41	01_Eukaryota	34.0491	36.6337	0.6085	71.369
Zm00001d042881	Zm00001d006820	4e-74	08_commelinids	47.0588	8.71935	0.4013	63.4078
Zm00001d018195	Zm00001d010655	1e-110	05_Magnoliophyta	44.9239	41.1628	0.3405	136.0316
Zm00001d030494	Zm00001d024864	5e-67	05_Magnoliophyta	27.5943	41.637	0.4781	87.2712
Zm00001d053308	Zm00001d015992	2e-110	12_Zea mays	90.6372	57.9867	0.0624	0.1867
Zm00001d028742	Zm00001d007228	1e-179	09_Poaceae	68.0089	74.5098	0.1424	2.1083
Zm00001d026585	Zm00001d026296	0.0	08_commelinids	51.1628	66.0777	0.2201	2.173
Zm00001d049690	Zm00001d035069	2e-168	11_Andropogoneae	70.6994	71.5105	0.1388	0.5089
Zm00001d048532	Zm00001d042276	2e-77	03_Embryophyta	35.7477	36.6029	0.5053	43.7059
Zm00001d052990	Zm00001d052584	9e-49	09_Poaceae	47.5904	14.8357	0.4408	18.7136
Zm00001d033300	Zm00001d006063	1e-27	01_Eukaryota	32.5648	9.52782	0.7803	65.4935
Zm00001d021785	Zm00001d013967	0.0	01_Eukaryota	47.9798	47.7387	0.3888	51.9741
Zm00001d031395	Zm00001d031372	0.0	12_Zea mays	74.0988	70.1644	0.0906	0.1304
Zm00001d043006	Zm00001d010509	2e-57	09_Poaceae	41.8685	48.9879	0.3372	100.901
Zm00001d032434	Zm00001d027345	3e-79	09_Poaceae	80.2083	77.3869	0.1233	4.3375
Zm00001d039121	Zm00001d034657	0.0	12_Zea mays	88.587	94.7674	0.0243	0.0879
Zm00001d053633	Zm00001d049942	2e-88	06_Mesangiospermae	68.7783	58.2375	0.1802	0.8708
Zm00001d048232	Zm00001d027979	9e-159	12_Zea mays	77.3936	93.2692	0.0325	0.474
Zm00001d053819	Zm00001d014377	0.0	09_Poaceae	76.8226	76.9902	0.1323	0.8966
Zm00001d028349	Zm00001d014341	4e-90	05_Magnoliophyta	49.1018	47.9532	0.429	121.69
Zm00001d053284	Zm00001d008752	0.0	09_Poaceae	44.4444	43.6975	0.4233	2.2211
Zm00001d029141	Zm00001d023874	4e-38	07_Petrosaviidae	41.9231	37.2014	0.4299	10.1953
Zm00001d039300	Zm00001d015984	1e-38	06_Mesangiospermae	32.419	32.9949	0.4366	2.0982
Zm00001d006179	Zm00001d002632	1e-102	07_Petrosaviidae	60.2446	57.9412	0.2438	11.0793
Zm00001d041627	Zm00001d037257	4e-73	04_Tracheophyta	51.1057	49.0566	0.3577	4.9893
Zm00001d047807	Zm00001d034655	1e-109	05_Magnoliophyta	43.6482	43.5772	0.3068	8.7032
Zm00001d032100	Zm00001d025588	3e-157	05_Magnoliophyta	39.8413	44.5826	0.4028	17.5181
Zm00001d017071	Zm00001d002402	2e-43	02_Viridiplantae	22.8733	33.3333	0.5025	107.896
Zm00001d006730	Zm00001d001975	4e-132	12_Zea mays	97.3856	87.1345	0.0154	0.0403
Zm00001d033620	Zm00001d026391	2e-23	01_Eukaryota	31.3953	27.4112	0.6953	13.3036
Zm00001d037398	Zm00001d007843	0.0	09_Poaceae	56.4065	54.6362	0.2901	5.1052
Zm00001d051691	Zm00001d042631	8e-12	05_Magnoliophyta	19.1083	28.169	0.576	85.2021
Zm00001d042686	Zm00001d023558	6e-121	05_Magnoliophyta	40.5405	44.9679	0.3912	74.4233
Zm00001d025298	Zm00001d007119	2e-28	05_Magnoliophyta	27.2059	25	0.6032	8.0792
Zm00001d043904	Zm00001d005970	2e-18	03_Embryophyta	19.6507	18.4426	0.6804	86.5189
Zm00001d024876	Zm00001d008218	2e-22	06_Mesangiospermae	23.0769	12.1748	0.9391	13.6404
Zm00001d031540	Zm00001d015274	2e-162	07_Petrosaviidae	66.1157	60.4534	0.2527	1.663
Zm00001d047504	Zm00001d043544	0.0	10_Panicoideae	56.5844	46.9283	0.3076	2.0112
Zm00001d022546	Zm00001d003501	3e-57	04_Tracheophyta	25.3769	33.6667	0.7156	13.5976
Zm00001d052744	Zm00001d002836	9e-104	05_Magnoliophyta	37.7295	41.7745	0.4165	39.5155
Zm00001d053553	Zm00001d028183	0.0	12_Zea mays	84.0491	98.2079	0.0081	0.1584
Zm00001d015067	Zm00001d009097	7e-153	05_Magnoliophyta	55.8317	56.1538	0.237	13.9839
Zm00001d033340	Zm00001d026273	8e-48	09_Poaceae	38.8535	25.2588	0.5161	4.9241
Zm00001d013927	Zm00001d006222	8e-65	12_Zea mays	63.1263	63.1263	0.1934	0.3354
Zm00001d035466	Zm00001d003066	2e-104	12_Zea mays	70.7317	36.8644	0.1173	0.2102
Zm00001d039780	Zm00001d024171	5e-64	10_Panicoideae	82.2581	54.5455	0.1324	0.5523
Zm00001d036371	Zm00001d009753	1e-137	01_Eukaryota	34.0116	24.7881	0.5746	63.5192
Zm00001d041497	Zm00001d014377	2e-47	08_commelinids	61.2613	59.3239	0.2628	1.9149
Zm00001d026121	Zm00001d018340	6e-16	01_Eukaryota	20.6061	19.3182	0.9028	65.5086
Zm00001d030595	Zm00001d006040	2e-171	11_Andropogoneae	52.0913	47.8185	0.4342	0.9744
Zm00001d003125	Zm00001d000430	2e-153	09_Poaceae	61.3333	64.486	0.2226	1.7299
Zm00001d032148	Zm00001d020530	0.0	09_Poaceae	75.8701	75.3456	0.1325	1.3881
Zm00001d031266	Zm00001d029974	1e-15	06_Mesangiospermae	26.3323	26.1682	0.6993	97.6439
Zm00001d035992	Zm00001d034089	0.0	05_Magnoliophyta	40.201	47.5624	0.3429	75.9275
Zm00001d026704	Zm00001d025445	7e-27	05_Magnoliophyta	39.0805	44.1558	0.4422	5.0897
Zm00001d045598	Zm00001d024651	1e-46	09_Poaceae	25.9467	20.3297	0.7685	37.1433
Zm00001d023779	Zm00001d007726	2e-91	11_Andropogoneae	46.3731	73.0612	0.1542	0.6259
Zm00001d035331	Zm00001d013323	2e-17	09_Poaceae	33.557	31.8471	0.5523	114.217
Zm00001d048218	Zm00001d028009	0.0	12_Zea mays	90.7621	92.4706	0.0395	0.2077
Zm00001d048565	Zm00001d048503	1e-19	09_Poaceae	69.1011	43.9286	0.162	2.0749
Zm00001d013047	Zm00001d005110	2e-151	01_Eukaryota	52.1173	64.5161	0.2795	67.5698
Zm00001d030732	Zm00001d028623	1e-97	08_commelinids	60.6015	55.5096	0.2834	2.5792
Zm00001d033539	Zm00001d031085	5e-49	11_Andropogoneae	29.4521	61.4286	0.2648	93.3315
Zm00001d032570	Zm00001d031203	2e-55	03_Embryophyta	39.4984	38.2979	0.4955	98.9069
Zm00001d038545	Zm00001d014271	2e-11	01_Eukaryota	42.2819	35.1955	0.4599	125.9155
Zm00001d024468	Zm00001d018050	1e-62	07_Petrosaviidae	39.6552	29.7927	0.4961	5.259
Zm00001d032744	Zm00001d027593	0.0	09_Poaceae	67.7852	66.0131	0.1652	2.7881
Zm00001d031981	Zm00001d024339	2e-147	08_commelinids	40.7066	44.7635	0.4355	2.5663
Zm00001d033024	Zm00001d027949	9e-150	05_Magnoliophyta	49.7992	46.9697	0.3766	97.4965
Zm00001d042829	Zm00001d038949	5e-84	12_Zea mays	44.8276	45.3488	0.5291	0.444
Zm00001d052021	Zm00001d044540	3e-102	01_Eukaryota	30.3279	25.1131	0.7514	63.4013
Zm00001d048389	Zm00001d032795	2e-136	03_Embryophyta	39.3782	47.1074	0.3309	21.5719
Zm00001d049319	Zm00001d007883	0.0	12_Zea mays	57.0455	99.2095	0.0036	0
Zm00001d046073	Zm00001d010443	7e-164	09_Poaceae	44.6184	54.6763	0.327	2.5229
Zm00001d019983	Zm00001d000055	0.0	05_Magnoliophyta	42.3868	46.0644	0.4198	90.5791
Zm00001d042184	Zm00001d035925	0.0	10_Panicoideae	95.4167	91.2351	0.0238	1.1872
Zm00001d050669	Zm00001d016732	2e-165	12_Zea mays	86.0248	86.5625	0.0613	0.234
Zm00001d029686	Zm00001d022533	0.0	08_commelinids	45.1527	45.1527	0.3977	112.3524
Zm00001d051427	Zm00001d014858	4e-17	05_Magnoliophyta	32.7778	37.5796	0.5514	86.7402
Zm00001d039963	Zm00001d032368	2e-80	07_Petrosaviidae	32.2654	29.0123	0.5264	73.257
Zm00001d037215	Zm00001d015297	4e-17	01_Eukaryota	12.6227	13.1004	1.1614	63.1031
Zm00001d033055	Zm00001d027711	0.0	10_Panicoideae	75.6364	74.955	0.1406	0.7805
Zm00001d051726	Zm00001d051715	6e-32	12_Zea mays	50	45.977	0.5096	0.6672
Zm00001d046836	Zm00001d009962	2e-26	01_Eukaryota	14.8036	25	0.6153	81.4358
Zm00001d039764	Zm00001d037528	2e-42	09_Poaceae	45.5939	43.75	0.3713	1.2804
Zm00001d021492	Zm00001d006755	2e-127	06_Mesangiospermae	27.8446	28.2364	0.8009	8.1851
Zm00001d032217	Zm00001d005737	1e-32	09_Poaceae	39.1667	34.058	0.3811	89.6446
Zm00001d029848	Zm00001d002694	7e-179	09_Poaceae	53.717	58.9474	0.2352	2.3046
Zm00001d041215	Zm00001d039243	5e-88	03_Embryophyta	23.5759	39.5225	0.5299	24.5056
Zm00001d041873	Zm00001d036263	0.0	09_Poaceae	34.3856	64.6186	0.2128	1.5147
Zm00001d033980	Zm00001d028948	3e-69	01_Eukaryota	52.2293	41.6244	0.1747	39.7123
Zm00001d011805	Zm00001d006773	0.0	12_Zea mays	39.693	89.8263	0.0628	0.0801
Zm00001d017418	Zm00001d004731	5e-154	03_Embryophyta	49.1031	44.877	0.3982	7.1622
Zm00001d032420	Zm00001d014924	6e-14	01_Eukaryota	22.5	13.3581	1.2022	67.5629
Zm00001d034432	Zm00001d013078	1e-161	12_Zea mays	94.186	94.186	0.0282	0.2431
Zm00001d028777	Zm00001d025664	1e-61	04_Tracheophyta	33.2288	29.7753	0.3846	142.6375
Zm00001d052124	Zm00001d011335	4e-91	05_Magnoliophyta	21.751	34.5652	0.5364	33.142
Zm00001d010077	Zm00001d002562	1e-66	09_Poaceae	50.9653	32.2738	0.3006	101.2403
Zm00001d046402	Zm00001d008734	2e-29	05_Magnoliophyta	56.5217	41.7112	0.2897	7.4188
Zm00001d040322	Zm00001d039167	6e-33	02_Viridiplantae	31.4879	23.4536	0.742	3.4071
Zm00001d029776	Zm00001d008642	1e-118	03_Embryophyta	45.7906	48.1641	0.3811	93.0001
Zm00001d048504	Zm00001d023451	2e-24	12_Zea mays	80	55.6522	0.1371	0.7906
Zm00001d043131	Zm00001d014364	5e-51	03_Embryophyta	22.1825	30.8458	0.5365	75.8438
Zm00001d027349	Zm00001d021716	9e-14	03_Embryophyta	19.5876	14.2216	1.0653	33.9889
Zm00001d030028	Zm00001d026147	9e-17	03_Embryophyta	17.0213	19.4805	0.696	105.0805
Zm00001d019591	Zm00001d009987	1e-113	01_Eukaryota	30.1255	30.3371	0.7146	58.2972
Zm00001d037596	Zm00001d031684	1e-44	05_Magnoliophyta	17.3145	23.6715	0.7363	57.3714
Zm00001d007034	Zm00001d002090	0.0	06_Mesangiospermae	64.0545	65.2778	0.2266	2.1685
Zm00001d034413	Zm00001d033447	6e-77	08_commelinids	36	28.3217	0.5529	131.69
Zm00001d047887	Zm00001d047886	3e-114	12_Zea mays	95.1807	94.8	0.0188	0.0426
Zm00001d023658	Zm00001d007391	0.0	09_Poaceae	78.2868	74.8571	0.1221	1.1651
Zm00001d012717	Zm00001d011473	1e-159	05_Magnoliophyta	28.613	32.3111	0.5886	8.0141
Zm00001d033645	Zm00001d013920	1e-59	05_Magnoliophyta	49.7396	46.4156	0.3978	4.5522
Zm00001d033798	Zm00001d013405	0.0	12_Zea mays	88.342	91.0142	0.0327	0.161
Zm00001d047497	Zm00001d029461	1e-90	03_Embryophyta	34.9174	28.2609	0.559	62.925
Zm00001d042948	Zm00001d028679	0.0	08_commelinids	69.8384	56.2139	0.2039	5.101
Zm00001d053100	Zm00001d042470	2e-48	01_Eukaryota	20.8812	22.8033	0.7481	11.3744
Zm00001d045311	Zm00001d017470	1e-69	03_Embryophyta	36.1204	30.3371	0.47	53.508
Zm00001d044358	Zm00001d021430	6e-80	01_Eukaryota	25.0242	20.1713	0.9847	66.5376
Zm00001d036814	Zm00001d023217	6e-75	12_Zea mays	49.6795	32.4268	0.2755	1.5427
Zm00001d051388	Zm00001d034326	2e-53	03_Embryophyta	51.0791	53.7879	0.3442	9.6078
Zm00001d015064	Zm00001d011802	5e-121	05_Magnoliophyta	48.5788	47.4747	0.3241	20.5114
Zm00001d048527	Zm00001d041489	0.0	05_Magnoliophyta	61.1111	59.7688	0.2694	3.993
Zm00001d027488	Zm00001d025607	7e-155	02_Viridiplantae	58.1292	70.1613	0.1826	4.2945
Zm00001d004503	Zm00001d004491	1e-33	12_Zea mays	91.8367	91.4221	0.0357	0.1686
Zm00001d039259	Zm00001d039000	5e-133	06_Mesangiospermae	54.5244	64.9171	0.1854	55.864
Zm00001d044225	Zm00001d043701	2e-155	04_Tracheophyta	58	58.3893	0.2784	7.8968
Zm00001d026194	Zm00001d017689	7e-125	09_Poaceae	53.1008	53.937	0.3088	28.8504
Zm00001d021653	Zm00001d000021	2e-164	05_Magnoliophyta	70.0767	69.5431	0.1763	16.9858
Zm00001d044918	Zm00001d037181	5e-12	11_Andropogoneae	42.4936	59.4306	0.2447	1.0106
Zm00001d029454	Zm00001d017836	3e-49	01_Eukaryota	17.9348	20.0811	0.9471	12.8342
Zm00001d046194	Zm00001d037465	0.0	03_Embryophyta	52.4817	52.2267	0.341	23.5467
Zm00001d053106	Zm00001d049213	1e-153	12_Zea mays	85.6604	90.8	0.0531	0.4739
Zm00001d034076	Zm00001d012614	5e-158	05_Magnoliophyta	37.9866	42.6848	0.3967	21.0409
Zm00001d047683	Zm00001d026311	0.0	08_commelinids	72.8774	61.1881	0.1686	3.3907
Zm00001d039923	Zm00001d008585	0.0	11_Andropogoneae	85.3801	44.8541	0.0779	0.3753
Zm00001d027376	Zm00001d015164	8e-83	05_Magnoliophyta	25.8065	26.4706	0.6145	9.277
Zm00001d046681	Zm00001d037235	0.0	03_Embryophyta	59.6958	58.1481	0.2718	37.285
Zm00001d036955	Zm00001d015860	2e-173	12_Zea mays	78.4983	98.2906	0.0083	0.0348
Zm00001d044693	Zm00001d027309	5e-45	02_Viridiplantae	33.5714	24.0409	0.8126	2.9492
Zm00001d040446	Zm00001d028983	8e-21	05_Magnoliophyta	15.1277	57.8947	0.3404	2.7518
Zm00001d033924	Zm00001d013326	2e-101	11_Andropogoneae	67.6471	67.0833	0.1832	0.6002
Zm00001d050730	Zm00001d035701	1e-75	09_Poaceae	47.3837	42.6702	0.4323	1.4759
Zm00001d026333	Zm00001d024251	3e-108	09_Poaceae	48.4076	46.8172	0.3509	1.665
Zm00001d025821	Zm00001d018237	3e-150	05_Magnoliophyta	34.5455	34.7887	0.4388	16.5605
Zm00001d051268	Zm00001d013910	3e-47	09_Poaceae	54.9808	84.4118	0.0907	2.5431
Zm00001d050032	Zm00001d032385	0.0	12_Zea mays	92.5855	94.1973	0.0266	0.1522
Zm00001d034204	Zm00001d017207	1e-113	04_Tracheophyta	32.8849	32.5444	0.3858	3.3952
Zm00001d016914	Zm00001d006134	7e-100	12_Zea mays	37.4359	27.7567	0.0288	0
Zm00001d044153	Zm00001d011422	0.0	12_Zea mays	82.872	87.5686	0.0563	0.3531
Zm00001d051321	Zm00001d036371	4e-102	01_Eukaryota	31.7791	37.6453	0.6243	31.3475
Zm00001d034578	Zm00001d024787	2e-39	07_Petrosaviidae	42.8571	31.4607	0.4593	1.9314
Zm00001d019247	Zm00001d019243	8e-47	12_Zea mays	45.7516	68.4039	0.2279	0.2471
